path,step,S
81,79,111.906
81,80,112.873
81,81,109.517
81,82,109.774
81,83,108.828
81,84,110.926
81,85,111.988
81,86,114.693
81,87,111.715
81,88,113.249
81,89,114.012
81,90,112.136
81,91,111.767
81,92,111.936
81,93,107.682
81,94,108.015
81,95,108.728
81,96,109.364
81,97,108.636
81,98,107.564
81,99,106.54
81,100,109.018
82,0,100
82,1,100.084
82,2,98.4636
82,3,97.7469
82,4,98.3764
82,5,99.2479
82,6,100.481
82,7,102.553
82,8,104.515
82,9,105.351
82,10,104.423
82,11,107.381
82,12,106.375
82,13,108.106
82,14,107.15
82,15,107.028
82,16,108.365
82,17,107.507
82,18,108.772
82,19,109.607
82,20,109.523
82,21,110.798
82,22,110.316
82,23,110.467
82,24,108.652
82,25,109.659
82,26,108.498
82,27,107.999
82,28,107.351
82,29,105.341
82,30,106.759
82,31,109.329
82,32,108.846
82,33,112.631
82,34,111.395
82,35,109.416
82,36,108.826
82,37,110.076
82,38,107.562
82,39,105.583
82,40,105.13
82,41,103.433
82,42,103.685
82,43,104.622
82,44,104.498
82,45,101.778
82,46,102.864
82,47,102.813
82,48,100.229
82,49,100.724
82,50,102.393
82,51,98.3073
82,52,99.044
82,53,101.053
82,54,98.522
82,55,101.643
82,56,103.421
82,57,103.414
82,58,104.887
82,59,103.933
82,60,106.141
82,61,105.14
82,62,106.835
82,63,106.051
82,64,104.67
82,65,104.322
82,66,102.776
82,67,103.876
82,68,106.932
82,69,109.605
82,70,109.621
82,71,109.315
82,72,112.109
82,73,109.623
82,74,109.598
82,75,110.399
82,76,111.291
82,77,111.074
82,78,108.718
82,79,106.82
82,80,109.786
82,81,110.317
82,82,115.009
82,83,115.05
82,84,113.742
82,85,114.544
82,86,112.763
82,87,114.181
82,88,113.505
82,89,111.423
82,90,110.72
82,91,111.531
82,92,110.71
82,93,113.685
82,94,112.291
82,95,112.557
82,96,114.157
82,97,113.277
82,98,114.644
82,99,115.382
82,100,115.774
83,0,100
83,1,99.4618
83,2,98.616
83,3,99.7983
83,4,100.878
83,5,104.757
83,6,108.355
83,7,108.45
83,8,107.51
83,9,109.477
83,10,109.983
83,11,112.598
83,12,113.558
83,13,113.787
83,14,118.93
83,15,119.386
83,16,120.81
83,17,116.862
83,18,117.817
83,19,118.051
83,20,118.404
83,21,116.937
83,22,116.488
83,23,116.243
83,24,115.883
83,25,118.935
83,26,120.915
83,27,121.8
83,28,120.918
83,29,118.468
83,30,116.257
83,31,117.367
83,32,116.632
83,33,117.148
83,34,120.404
83,35,120.43
83,36,120.349
83,37,116.291
83,38,117.666
83,39,116.731
83,40,116.021
83,41,117.241
83,42,119.568
83,43,119.73
83,44,118.829
83,45,117.154
83,46,117.941
83,47,116.401
83,48,114.878
83,49,118.58
83,50,119.33
83,51,119.37
83,52,117.069
83,53,114.799
83,54,117.42
83,55,119.857
83,56,121.189
83,57,122.648
83,58,123.933
83,59,124.709
83,60,123.453
83,61,124.405
83,62,123.602
83,63,123.275
83,64,123.562
83,65,119.324
83,66,118.306
83,67,117.606
83,68,118.105
83,69,119.597
83,70,119.321
83,71,120.755
83,72,120.492
83,73,122
83,74,122.103
83,75,123.475
83,76,123.162
83,77,121.427
83,78,120.657
83,79,121.845
83,80,120.243
83,81,116.956
83,82,116.658
83,83,118.702
83,84,118.98
83,85,119.278
83,86,119.9
83,87,119.505
83,88,120.448
83,89,118.559
83,90,117.885
83,91,115.753
83,92,113.057
83,93,109.998
83,94,109.653
83,95,109.678
83,96,111.865
83,97,113.925
83,98,116.49
83,99,120.121
83,100,119.356
84,0,100
84,1,99.7631
84,2,99.644
84,3,102.575
84,4,102.639
84,5,103.545
84,6,102.439
84,7,100.132
84,8,99.1363
84,9,99.0645
84,10,102.021
84,11,100.043
84,12,100.625
84,13,100.375
84,14,102.296
84,15,103.246
84,16,104.408
84,17,106.069
84,18,105.541
84,19,105.347
84,20,103.732
84,21,103.512
84,22,103.651
84,23,104.303
84,24,102.711
84,25,103.186
84,26,102.274
84,27,100.352
84,28,100.92
84,29,101.504
84,30,101.926
84,31,102.904
84,32,104.649
84,33,105.629
84,34,104.12
84,35,103.995
84,36,101.765
84,37,101.173
84,38,100.752
84,39,100.52
84,40,103.407
84,41,104.111
84,42,105.902
84,43,106.595
84,44,106.904
84,45,108.827
84,46,109.112
84,47,108.954
84,48,110.719
84,49,112.897
84,50,112.492
84,51,112.431
84,52,115.175
84,53,114.203
84,54,113.841
84,55,111.98
84,56,112.918
84,57,114.553
84,58,115.893
84,59,114.828
84,60,115.443
84,61,118.012
84,62,119.987
84,63,122.95
84,64,123.768
84,65,125.646
84,66,128.135
84,67,127.946
84,68,127.575
84,69,127.171
84,70,129.141
84,71,129.58
84,72,127.758
84,73,126.747
84,74,122.976
84,75,121.223
84,76,120.282
84,77,121.045
84,78,123.55
84,79,124.32
84,80,128.09
84,81,128.165
84,82,124.379
84,83,126.028
84,84,128.189
84,85,129.883
84,86,131.105
84,87,131.523
84,88,132.524
84,89,131.604
84,90,131.103
84,91,130.357
84,92,133.42
84,93,135.666
84,94,136.183
84,95,137.154
84,96,138.749
84,97,138.11
84,98,131.876
84,99,132.379
84,100,130.651
85,0,100
85,1,97.5736
85,2,97.3589
85,3,99.4794
85,4,96.8098
85,5,96.6169
85,6,95.3141
85,7,96.3559
85,8,94.484
85,9,94.2716
85,10,94.2279
85,11,93.9897
85,12,94.6368
85,13,93.1343
85,14,92.6056
85,15,93.1001
85,16,93.9802
85,17,93.6528
85,18,91.53
85,19,94.2305
85,20,95.3184
85,21,96.017
85,22,96.4618
85,23,98.5422
85,24,99.4672
85,25,100.912
85,26,101.573
85,27,102.198
85,28,101.712
85,29,101.826
85,30,102.191
85,31,102.199
85,32,102.527
85,33,99.5513
85,34,98.703
85,35,96.3267
85,36,93.7004
85,37,91.0615
85,38,90.8932
85,39,92.2242
85,40,93.5477
85,41,94.0232
85,42,90.6349
85,43,91.5833
85,44,89.165
85,45,87.8152
85,46,89.8842
85,47,91.3573
85,48,91.1566
85,49,89.3225
85,50,92.7834
85,51,90.6089
85,52,89.0269
85,53,88.261
85,54,87.3909
85,55,85.0875
85,56,85.6999
85,57,83.993
85,58,83.648
85,59,83.2872
85,60,81.5865
85,61,81.7669
85,62,82.1249
85,63,83.8855
85,64,83.1236
85,65,83.6916
85,66,83.3646
85,67,83.0719
85,68,83.0634
85,69,83.2234
85,70,84.0051
85,71,84.9047
85,72,86.1002
85,73,87.6554
85,74,87.5135
85,75,90.0099
85,76,91.8155
85,77,92.1838
85,78,93.0256
85,79,93.2582
85,80,92.6974
85,81,93.4918
85,82,93.7781
85,83,94.5225
85,84,94.5012
85,85,94.5142
85,86,95.2817
85,87,92.6835
85,88,91.0885
85,89,87.9306
85,90,87.531
85,91,88.0845
85,92,89.4761
85,93,88.7139
85,94,91.0001
85,95,90.7785
85,96,91.2854
85,97,89.485
85,98,89.2884
85,99,88.4848
85,100,87.3215
86,0,100
86,1,100.443
86,2,103.959
86,3,107.067
86,4,110.191
86,5,112.154
86,6,114.31
86,7,115.184
86,8,113.936
86,9,114.588
86,10,114.936
86,11,114.347
86,12,116.664
86,13,117.302
86,14,115.62
86,15,114.704
86,16,116.56
86,17,117.333
86,18,120.429
86,19,120.101
86,20,124.376
86,21,125.683
86,22,124.606
86,23,123.445
86,24,123.198
86,25,123.47
86,26,121.282
86,27,121.664
86,28,122.556
86,29,120.744
86,30,118.163
86,31,118.945
86,32,119.587
86,33,119.432
86,34,119.283
86,35,120.469
86,36,124.798
86,37,123.097
86,38,122.366
86,39,117.838
86,40,119.461
86,41,120.423
86,42,121.222
86,43,119.546
86,44,116.711
86,45,112.247
86,46,112.392
86,47,111.6
86,48,110.589
86,49,112.911
86,50,114.845
86,51,110.515
86,52,110.046
86,53,108.696
86,54,109.832
86,55,111.137
86,56,111.786
86,57,108.978
86,58,107.097
86,59,109.566
86,60,109.556
86,61,111.694
86,62,109.809
86,63,108.735
86,64,108.94
86,65,107.259
86,66,108.293
86,67,107.854
86,68,107.339
86,69,108.169
86,70,109.648
86,71,109.367
86,72,110.678
86,73,112.164
86,74,112.25
86,75,110.323
86,76,109.855
86,77,111.037
86,78,112.143
86,79,111.351
86,80,111.606
86,81,110.967
86,82,112.851
86,83,113.225
86,84,114.128
86,85,115.086
86,86,111.379
86,87,109.74
86,88,111.534
86,89,112.642
86,90,111.976
86,91,111.993
86,92,113.169
86,93,114.585
86,94,114.435
86,95,115.861
86,96,114.444
86,97,115.087
86,98,115.699
86,99,115.564
86,100,115.063
87,0,100
87,1,100.313
87,2,99.4782
87,3,101.185
87,4,104.29
87,5,103.069
87,6,102.067
87,7,101.381
87,8,102.219
87,9,103.226
87,10,107.075
87,11,105.562
87,12,105.909
87,13,105.626
87,14,106.806
87,15,107.475
87,16,110.049
87,17,108.409
87,18,108.66
87,19,107.36
87,20,110.886
87,21,113.19
87,22,114.217
87,23,108.306
87,24,107.745
87,25,112.199
87,26,110.989
87,27,108.875
87,28,110.354
87,29,107.142
87,30,108.404
87,31,107.608
87,32,104.357
87,33,104.827
87,34,101.764
87,35,101.224
87,36,100.665
87,37,99.1295
87,38,97.9098
87,39,98.7316
87,40,98.734
87,41,101.485
87,42,103.769
87,43,102.17
87,44,101.708
87,45,103.389
87,46,103.276
87,47,103.717
87,48,108.393
87,49,108.199
87,50,109.873
87,51,109.043
87,52,109.662
87,53,108.213
87,54,107.613
87,55,106.915
87,56,106.882
87,57,105.485
87,58,105.33
87,59,105.786
87,60,105.117
87,61,105.475
87,62,105.06
87,63,107.028
87,64,106.832
87,65,104.698
87,66,105.423
87,67,106.238
87,68,105.626
87,69,105.171
87,70,102.156
87,71,103.764
87,72,104
87,73,105.233
87,74,106.273
87,75,104.917
87,76,105.053
87,77,105.818
87,78,106.54
87,79,107.508
87,80,108.49
87,81,108.98
87,82,108.708
87,83,109.967
87,84,108.863
87,85,111.855
87,86,110.767
87,87,111.704
87,88,112.66
87,89,114.187
87,90,113.438
87,91,112.118
87,92,114.376
87,93,111.239
87,94,109.374
87,95,107.436
87,96,103.19
87,97,103.331
87,98,105.087
87,99,107.14
87,100,107.877
88,0,100
88,1,101.167
88,2,101.489
88,3,100.638
88,4,101.635
88,5,101.466
88,6,100.37
88,7,99.8737
88,8,100.209
88,9,101.258
88,10,102.829
88,11,103.587
88,12,102.742
88,13,101.416
88,14,99.9576
88,15,100.384
88,16,101.978
88,17,104.274
88,18,103.036
88,19,101.354
88,20,102.012
88,21,102.475
88,22,99.9741
88,23,102.054
88,24,102.604
88,25,101.749
88,26,100.931
88,27,101.162
88,28,99.864
88,29,100.333
88,30,100.607
88,31,104.174
88,32,103.674
88,33,103.674
88,34,104.392
88,35,104.896
88,36,105.324
88,37,106.193
88,38,105.66
88,39,106.965
88,40,105.033
88,41,105.858
88,42,107.126
88,43,109.763
88,44,111.856
88,45,113.913
88,46,114.85
88,47,113.87
88,48,115.308
88,49,115.825
88,50,116.13
88,51,113.192
88,52,112.023
88,53,110.446
88,54,110.212
88,55,109.602
88,56,109.07
88,57,108.872
88,58,109.918
88,59,113.25
88,60,113.183
88,61,115.69
88,62,116.547
88,63,117.691
88,64,119.176
88,65,121.446
88,66,125.141
88,67,126.244
88,68,125.872
88,69,125.289
88,70,122.152
88,71,124.053
88,72,123.708
88,73,125.721
88,74,127.397
88,75,128.78
88,76,128.735
88,77,127.609
88,78,128.227
88,79,126.243
88,80,126.635
88,81,125.806
88,82,127.284
88,83,126.756
88,84,124.554
88,85,125.077
88,86,125.813
88,87,125.236
88,88,122.821
88,89,123.849
88,90,125.216
88,91,129.16
88,92,128.953
88,93,132.463
88,94,134.755
88,95,136.173
88,96,138.31
88,97,140.121
88,98,141.125
88,99,141.672
88,100,141.64
89,0,100
89,1,97.7365
89,2,96.81
89,3,97.2491
89,4,97.2038
89,5,98.6287
89,6,96.6102
89,7,95.6728
89,8,95.4421
89,9,95.0819
89,10,96.1611
89,11,93.5593
89,12,92.5236
89,13,93.315
89,14,91.5381
89,15,90.7848
89,16,89.5165
89,17,89.187
89,18,91.8128
89,19,90.9084
89,20,90.458
89,21,92.1233
89,22,90.8151
89,23,89.3867
89,24,91.1355
89,25,92.8101
89,26,92.0227
89,27,89.5341
89,28,90.3856
89,29,88.177
89,30,87.9144
89,31,88.4403
89,32,89.4729
89,33,87.9984
89,34,87.9564
89,35,87.4216
89,36,88.0276
89,37,88.8373
89,38,87.8897
89,39,87.2428
89,40,87.7214
89,41,86.8212
89,42,87.9451
89,43,89.656
89,44,90.3021
89,45,88.1718
89,46,87.0475
89,47,88.1721
89,48,86.107
89,49,85.965
89,50,85.2763
89,51,85.4685
89,52,86.1693
89,53,84.3934
89,54,83.8218
89,55,82.8159
89,56,84.1412
89,57,87.0183
89,58,88.6538
89,59,88.0352
89,60,86.1641
89,61,88.7656
89,62,88.1753
89,63,86.5585
89,64,87.7766
89,65,87.2894
89,66,86.3621
89,67,87.3218
89,68,86.7485
89,69,86.4001
89,70,87.5279
89,71,86.5498
89,72,85.0193
89,73,85.3198
89,74,85.5157
89,75,84.4783
89,76,84.6634
89,77,84.4679
89,78,87.0661
89,79,88.9946
89,80,89.2183
89,81,89.5238
89,82,91.4719
89,83,93.1015
89,84,93.8994
89,85,93.3415
89,86,92.6677
89,87,93.2308
89,88,92.8684
89,89,93.1688
89,90,94.0073
89,91,92.2137
89,92,94.368
89,93,94.2274
89,94,91.6483
89,95,91.9038
89,96,91.915
89,97,92.8169
89,98,93.5137
89,99,93.8496
89,100,93.7371
90,0,100
90,1,97.9463
90,2,101.249
90,3,101.722
90,4,100.47
90,5,99.7653
90,6,99.6547
90,7,100.271
90,8,100.291
90,9,100.747
90,10,101.779
90,11,101.966
90,12,101.271
90,13,102.028
90,14,101.675
90,15,100.942
90,16,102.374
90,17,103.48
90,18,103.76
90,19,105.163
90,20,104.289
90,21,105.212
90,22,107.163
90,23,106.986
90,24,106.597
90,25,107.14
90,26,105.389
90,27,102.487
90,28,100.763
90,29,100.066
90,30,100.424
90,31,101.517
90,32,98.7048
90,33,99.1227
90,34,99.7356
90,35,100.823
90,36,100.074
90,37,99.0854
90,38,98.5486
90,39,98.9018
90,40,99.3106
90,41,99.9596
90,42,98.1201
90,43,101.066
90,44,99.8625
90,45,98.9997
90,46,97.3459
90,47,97.4424
90,48,95.9189
90,49,99.9032
90,50,97.6235
90,51,94.609
90,52,94.3228
90,53,94.3096
90,54,96.7364
90,55,97.6296
90,56,96.0874
90,57,95.4271
90,58,96.5901
90,59,94.6556
90,60,93.0092
90,61,92.2349
90,62,92.8358
90,63,92.2531
90,64,91.2725
90,65,89.1296
90,66,85.7136
90,67,85.8912
90,68,85.6022
90,69,87.6867
90,70,89.0654
90,71,87.7944
90,72,90.0428
90,73,88.953
90,74,86.6207
90,75,87.8432
90,76,86.4062
90,77,86.1962
90,78,85.0712
90,79,84.1899
90,80,86.7237
90,81,85.4993
90,82,86.9542
90,83,87.142
90,84,85.7829
90,85,86.8442
90,86,88.7072
90,87,85.9235
90,88,84.6081
90,89,86.2028
90,90,87.3778
90,91,85.402
90,92,86.4983
90,93,86.4021
90,94,83.926
90,95,85.074
90,96,86.0816
90,97,85.7154
90,98,85.2691
90,99,81.5169
90,100,82.7688
91,0,100
91,1,101.487
91,2,100.547
91,3,99.1836
91,4,98.7479
91,5,98.8807
91,6,95.281
91,7,95.7243
91,8,96.6953
91,9,97.9438
91,10,99.325
91,11,101.229
91,12,101.188
91,13,102.066
91,14,103.083
91,15,102.614
91,16,102.161
91,17,105.254
91,18,107.073
91,19,106.542
91,20,106.583
91,21,107.972
91,22,110.133
91,23,108.146
91,24,107.354
91,25,106.613
91,26,107.066
91,27,109.548
91,28,110.675
91,29,111.497
91,30,113.858
91,31,113.988
91,32,114.111
91,33,112.362
91,34,111.111
91,35,114.397
91,36,115.83
91,37,116.025
91,38,115.955
91,39,116.387
91,40,118.644
91,41,117.376
91,42,121.523
91,43,119.634
91,44,119.456
91,45,121.087
91,46,121.291
91,47,122.822
91,48,125.263
91,49,129.234
91,50,130.611
91,51,131.119
91,52,133.585
91,53,135.819
91,54,137.244
91,55,137.347
91,56,137.278
91,57,138.707
91,58,138.227
91,59,135.836
91,60,138.677
91,61,141.333
91,62,142.197
91,63,139.222
91,64,143.458
91,65,141.64
91,66,144.223
91,67,145.835
91,68,142.172
91,69,141.519
91,70,141.148
91,71,141.863
91,72,141.867
91,73,138.754
91,74,134.454
91,75,137.176
91,76,135.667
91,77,135.847
91,78,135.387
91,79,136.006
91,80,137.58
91,81,134.123
91,82,131.308
91,83,129.212
91,84,129.335
91,85,130.072
91,86,127.459
91,87,128.404
91,88,130.5
91,89,129.475
91,90,132.636
91,91,133.987
91,92,133.01
91,93,130.866
91,94,128.904
91,95,129.306
91,96,129.667
91,97,130.736
91,98,135.407
91,99,134.036
91,100,135.698
92,0,100
92,1,98.9209
92,2,101.486
92,3,100.294
92,4,100.429
92,5,99.7917
92,6,102.336
92,7,101.223
92,8,100.159
92,9,98.0057
92,10,97.4547
92,11,96.8925
92,12,96.6226
92,13,95.7258
92,14,96.2244
92,15,96.7584
92,16,96.9445
92,17,97.775
92,18,98.7546
92,19,99.2708
92,20,99.5876
92,21,103.382
92,22,103.35
92,23,106.794
92,24,103.689
92,25,105.137
92,26,101.351
92,27,99.062
92,28,98.0619
92,29,100.228
92,30,101.278
92,31,102.6
92,32,102.623
92,33,101.115
92,34,101.352
92,35,99.378
92,36,100.8
92,37,99.8239
92,38,99.9828
92,39,102.25
92,40,100.431
92,41,99.477
92,42,98.8415
92,43,100.525
92,44,99.0612
92,45,100.011
92,46,100.423
92,47,101.321
92,48,99.7237
92,49,99.9691
92,50,100.115
92,51,99.6883
92,52,98.1935
92,53,98.9461
92,54,99.3006
92,55,98.0618
92,56,98.3874
92,57,96.4806
92,58,97.7712
92,59,95.6918
92,60,95.0295
92,61,93.0748
92,62,93.8877
92,63,94.8917
92,64,95.6015
92,65,92.9479
92,66,92.3594
92,67,92.3601
92,68,92.492
92,69,92.7919
92,70,93.2572
92,71,93.0306
92,72,93.8414
92,73,94.7705
92,74,94.8406
92,75,95.5588
92,76,97.5917
92,77,96.655
92,78,95.5143
92,79,96.4779
92,80,96.7476
92,81,94.2834
92,82,91.8704
92,83,91.5682
92,84,90.0396
92,85,90.9487
92,86,93.6934
92,87,91.8962
92,88,92.3782
92,89,90.1297
92,90,89.5185
92,91,91.7253
92,92,90.5952
92,93,90.363
92,94,89.9052
92,95,87.7329
92,96,89.248
92,97,87.5843
92,98,84.4443
92,99,84.6525
92,100,84.7124
93,0,100
93,1,101.422
93,2,100.344
93,3,100.433
93,4,98.5392
93,5,99.1441
93,6,99.522
93,7,99.2939
93,8,98.8226
93,9,98.1102
93,10,100.762
93,11,102.059
93,12,100.776
93,13,101.403
93,14,102.704
93,15,103.548
93,16,104.814
93,17,104.614
93,18,104.822
93,19,107.285
93,20,104.934
93,21,105.239
93,22,106.657
93,23,106.838
93,24,106.853
93,25,107.021
93,26,108.436
93,27,108.721
93,28,109.036
93,29,110.224
93,30,110.941
93,31,113.509
93,32,111.204
93,33,112.521
93,34,113.284
93,35,113.349
93,36,114.485
93,37,113.968
93,38,115.152
93,39,113.927
93,40,110.733
93,41,105.892
93,42,105.842
93,43,104.118
93,44,102.847
93,45,103.456
93,46,104.341
93,47,104.525
93,48,105.972
93,49,104.842
93,50,106.455
93,51,105.474
93,52,106.289
93,53,105.463
93,54,105.229
93,55,104.771
93,56,104.539
93,57,102.395
93,58,100.867
93,59,99.0228
93,60,96.2301
93,61,99.1081
93,62,99.8531
93,63,101.195
93,64,99.8174
93,65,100.326
93,66,100.949
93,67,101.74
93,68,101.926
93,69,101.278
93,70,101.166
93,71,101.399
93,72,100.351
93,73,103.383
93,74,106.974
93,75,103.597
93,76,103.996
93,77,105.684
93,78,103.549
93,79,104.151
93,80,104.705
93,81,104.306
93,82,104.357
93,83,104.191
93,84,102.034
93,85,102.865
93,86,102.037
93,87,102.368
93,88,102.429
93,89,102.523
93,90,101.012
93,91,97.9127
93,92,99.5057
93,93,100.351
93,94,100.718
93,95,101.044
93,96,101.031
93,97,100.327
93,98,100.588
93,99,101.404
93,100,101.861
94,0,100
94,1,100.767
94,2,101.672
94,3,104.273
94,4,102.904
94,5,105.801
94,6,105.2
94,7,106.195
94,8,106.885
94,9,107.028
94,10,105.167
94,11,104.968
94,12,103.329
94,13,105.041
94,14,107.117
94,15,107.599
94,16,107.289
94,17,107.242
94,18,106.99
94,19,105.395
94,20,106.465
94,21,107.137
94,22,110.012
94,23,108.069
94,24,108.661
94,25,112.214
94,26,110.936
94,27,112.74
94,28,110.569
94,29,111.607
94,30,108.13
94,31,108.819
94,32,107.189
94,33,106.695
94,34,104.988
94,35,103.563
94,36,105.535
94,37,104.96
94,38,104.481
94,39,104.8
94,40,104.697
94,41,104.392
94,42,104.478
94,43,106.349
94,44,105.237
94,45,105.464
94,46,105.152
94,47,106.424
94,48,108.029
94,49,107.577
94,50,107.328
94,51,108.478
94,52,109.829
94,53,109.825
94,54,110.757
94,55,113.043
94,56,114.804
94,57,116.597
94,58,117.79
94,59,119.257
94,60,122.195
94,61,119.84
94,62,121.853
94,63,117.37
94,64,115.64
94,65,115.781
94,66,117.2
94,67,114.467
94,68,116.734
94,69,118.162
94,70,117.126
94,71,117.532
94,72,119.004
94,73,122.648
94,74,121.426
94,75,122.268
94,76,121.682
94,77,120.093
94,78,115.875
94,79,113.024
94,80,114.586
94,81,114.049
94,82,113.383
94,83,111.184
94,84,112.228
94,85,112.417
94,86,113.496
94,87,112.732
94,88,111.328
94,89,112.501
94,90,111.102
94,91,111.316
94,92,111.58
94,93,108.906
94,94,108.191
94,95,108.317
94,96,108.898
94,97,108.589
94,98,107.533
94,99,107.632
94,100,109.221
95,0,100
95,1,99.0482
95,2,100.027
95,3,100.683
95,4,101.865
95,5,101.652
95,6,104.21
95,7,106.058
95,8,106.515
95,9,107.44
95,10,105.574
95,11,105.134
95,12,104.14
95,13,105.527
95,14,102.97
95,15,102.697
95,16,103.931
95,17,105.958
95,18,104.925
95,19,106.954
95,20,102.578
95,21,99.5068
95,22,102.134
95,23,103.386
95,24,101.435
95,25,102.221
95,26,100.446
95,27,98.9096
95,28,101.252
95,29,102.16
95,30,105.17
95,31,105.919
95,32,105.67
95,33,104.171
95,34,103.954
95,35,103.512
95,36,102.14
95,37,104.397
95,38,106.925
95,39,107.062
95,40,106.109
95,41,108.081
95,42,103.832
95,43,106.282
95,44,106.16
95,45,104.843
95,46,104.65
95,47,102.973
95,48,104.767
95,49,103.491
95,50,104.801
95,51,103.247
95,52,103.762
95,53,104.473
95,54,105.246
95,55,105.278
95,56,106.652
95,57,107.263
95,58,106.713
95,59,105.933
95,60,106.913
95,61,108.777
95,62,107.38
95,63,105.315
95,64,105.773
95,65,104.54
95,66,104.272
95,67,104.53
95,68,105.998
95,69,106.393
95,70,106.181
95,71,106.447
95,72,104.789
95,73,105.675
95,74,106.034
95,75,105.857
95,76,105.71
95,77,104.89
95,78,106.671
95,79,106.696
95,80,104.963
95,81,107.67
95,82,104.899
95,83,105.842
95,84,107.776
95,85,108.585
95,86,108.119
95,87,106.432
95,88,109.163
95,89,109.072
95,90,110.241
95,91,112.174
95,92,110.573
95,93,112.286
95,94,114.938
95,95,116.264
95,96,115.664
95,97,114.853
95,98,113.13
95,99,114.186
95,100,116.644
96,0,100
96,1,101.369
96,2,100.479
96,3,103.34
96,4,103.007
96,5,101.416
96,6,102.456
96,7,102.762
96,8,101.13
96,9,98.0967
96,10,96.9466
96,11,98.8702
96,12,99.4477
96,13,99.218
96,14,99.3026
96,15,98.4603
96,16,99.1574
96,17,97.0924
96,18,96.9688
96,19,96.8993
96,20,97.991
96,21,95.9132
96,22,95.4708
96,23,96.9445
96,24,97.1228
96,25,99.5093
96,26,98.8594
96,27,99.0463
96,28,100.827
96,29,101.358
96,30,101.095
96,31,102.776
96,32,101.327
96,33,99.943
96,34,99.3412
96,35,98.7805
96,36,98.2681
96,37,100.194
96,38,102.277
96,39,101.726
96,40,100.502
96,41,101.421
96,42,100.278
96,43,99.3329
96,44,101.281
96,45,100.597
96,46,100.799
96,47,104.738
96,48,102.813
96,49,104.471
96,50,103.624
96,51,107.129
96,52,106.378
96,53,106.223
96,54,103.862
96,55,101
96,56,97.8714
96,57,98.3455
96,58,98.1629
96,59,98.6591
96,60,95.7652
96,61,94.26
96,62,94.4026
96,63,96.4741
96,64,95.5344
96,65,96.0529
96,66,95.7295
96,67,95.7512
96,68,92.8746
96,69,93.9782
96,70,93.6303
96,71,93.6474
96,72,90.1599
96,73,87.0339
96,74,86.9823
96,75,87.3918
96,76,87.5796
96,77,89.6204
96,78,87.6623
96,79,87.7503
96,80,89.59
96,81,88.5687
96,82,90.1346
96,83,89.2247
96,84,88.4011
96,85,87.2141
96,86,88.4407
96,87,87.7893
96,88,85.3326
96,89,86.8451
96,90,84.4911
96,91,84.4941
96,92,84.8273
96,93,85.9546
96,94,86.1301
96,95,86.8618
96,96,86.7133
96,97,85.8352
96,98,87.2295
96,99,87.7082
96,100,87.5486
97,0,100
97,1,98.7586
97,2,95.4431
97,3,94.9745
97,4,96.9349
97,5,94.4201
97,6,92.7116
97,7,92.5403
97,8,93.2071
97,9,91.3244
97,10,91.8261
97,11,94.4798
97,12,92.8707
97,13,92.3594
97,14,94.3624
97,15,92.7566
97,16,92.3458
97,17,93.0324
97,18,93.5673
97,19,94.8363
97,20,92.8456
97,21,90.9927
97,22,87.7071
97,23,88.8583
97,24,89.0417
97,25,87.9181
97,26,90.7449
97,27,89.6987
97,28,87.8875
97,29,88.0781
97,30,89.2656
97,31,88.9721
97,32,89.9288
97,33,89.3934
97,34,87.3928
97,35,88.0305
97,36,86.7048
97,37,88.6516
97,38,90.5919
97,39,93.9935
97,40,95.9056
97,41,92.4929
97,42,92.1423
97,43,90.5079
97,44,94.1203
97,45,94.0044
97,46,96.4134
97,47,94.7046
97,48,94.746
97,49,93.1856
97,50,91.7662
97,51,93.133
97,52,95.1155
97,53,95.3487
97,54,94.2137
97,55,92.9049
97,56,91.8181
97,57,90.2213
97,58,90.788
97,59,90.0743
97,60,91.8139
97,61,92.1342
97,62,94.2978
97,63,93.928
97,64,91.3646
97,65,90.2278
97,66,89.0336
97,67,88.314
97,68,87.7526
97,69,87.0545
97,70,85.2927
97,71,84.1852
97,72,84.1114
97,73,87.4997
97,74,86.627
97,75,83.825
97,76,82.7119
97,77,81.939
97,78,81.8466
97,79,79.8595
97,80,78.2401
97,81,76.7788
97,82,75.782
97,83,77.2985
97,84,75.6557
97,85,75.6826
97,86,74.9371
97,87,73.2021
97,88,74.2746
97,89,74.0719
97,90,74.3032
97,91,74.4961
97,92,72.4791
97,93,70.6825
97,94,71.1913
97,95,71.9257
97,96,72.0331
97,97,72.3983
97,98,72.0983
97,99,73.1664
97,100,73.3612
98,0,100
98,1,97.5581
98,2,95.9047
98,3,97.6539
98,4,95.9914
98,5,96.8349
98,6,97.3324
98,7,95.7261
98,8,95.5624
98,9,94.9495
98,10,93.4879
98,11,95.4482
98,12,95.2228
98,13,95.7951
98,14,97.729
98,15,99.435
98,16,99.8111
98,17,97.9638
98,18,99.6507
98,19,98.156
98,20,99.4992
98,21,97.1439
98,22,98.4142
98,23,99.53
98,24,100.199
98,25,101.008
98,26,99.1207
98,27,98.334
98,28,100.608
98,29,100.801
98,30,101.604
98,31,100.797
98,32,99.7104
98,33,98.5606
98,34,98.718
98,35,99.1386
98,36,103.539
98,37,103.651
98,38,102.099
98,39,103.333
98,40,103.42
98,41,104.088
98,42,103.905
98,43,105.103
98,44,106.485
98,45,104.746
98,46,108.632
98,47,109.157
98,48,109.233
98,49,110.166
98,50,109.604
